Day,T,TM,Tm,SLP,H,PP,VV,V,VM,VG,RA,SN,TS,FG
14,15.8,20.3,9.6,1018,64,0,16.9,11.3,16.5,-, , , , 
15,15.7,20.3,9.2,1017.5,70,0,15,13,18.3,-, , , , 
16,,,,,,,,,,, , , , 
17,,,,,,,,,,,o, , , 
18,,,,,,,,,,,o, , , 
19,17.8,20,14.5,1014.4,89,0,6.6,6.7,11.1,-,o, , , 
20,17.6,19.6,16.2,1013.2,87,10.92,7.2,9.1,14.8,-,o, , , 
21,17.8,21,14.5,1012.6,83,2.03,10.1,11.3,18.3,-, , , , 
22,,,,,,,,,,, , , , 
23,,,,,,,,,,, , , , 
24,,,,,,,,,,, , , , 
25,21.7,25.6,18.2,1012.6,75,0,11.4,17.4,25.9,-, , , , 
26,19.6,22.4,15.8,1012.8,89,0,7.6,11.1,16.5,-, , , , 
27,20.6,23.2,18.4,1012.8,90,0,6.1,15.7,29.4,-,o, ,o, 
28,,,,,,,,,,,o, ,o, 
29,,,,,,,,,,,o, , , 
30,,,,,,,,,,, , , , 
31,19.3,23.1,16.5,1018.3,84,13.97,8.7,9.1,16.5,-,o, ,o, 
1,19.5,23.3,14.7,1018.5,87,2.03,7.7,11.3,22.2,-,o, ,o, 
2,20.9,23.9,17.6,1016.2,87,5.08,8.9,8.7,14.8,-,o, ,o, 
3,20.6,22.5,17.3,1016.5,85,7.11,8.7,9.4,14.8,-,o, ,o, 
4,,,,,,,,,,, , , , 
5,,,,,,,,,,, , , , 
6,,,,,,,,,,,o, ,o, 
7,20.1,23.2,16,1016.9,76,1.02,11.9,9.6,16.5,-, , , , 
8,20.2,25.5,14.3,1016.7,72,0,18.8,10.9,14.8,-, , , , 
9,23.2,29.2,17.1,1012.9,66,0,15.6,13.7,20.6,-, , , , 
10,,,,,,,,,,, , , , 
11,,,,,,,,,,, , , , 
12,,,,,,,,,,, , , , 
13,21.9,25.6,15.6,1014.3,70,0,13.8,11.7,18.3,-, , , , 
14,21.1,24.3,16.1,1014.6,77,0,16.3,10,14.8,-, , , , 
15,21.6,25.4,17,1015.6,71,0,15.6,11.9,14.8,-, , , , 
16,,,,,,,,,,, , , , 
17,,,,,,,,,,, , , , 
18,,,,,,,,,,, , , , 
19,21.7,26.2,16.9,1019.1,73,0,10,10.7,13,-, , , , 
20,21.8,25.5,17.2,1018.2,83,0,11.9,11.5,18.3,-, , , , 
21,22.9,26.7,18.7,1015.9,82,0,10.3,10.9,20.6,-, , , , 
22,,,,,,,,,,, , , , 
23,,,,,,,,,,, , , , 
24,,,,,,,,,,, , , , 
25,23.7,26.8,19.5,1015.6,80,0,11.4,10.7,14.8,-, , , , 
26,22.8,26.5,18,1017,75,0,13.7,13.9,20.6,-, , , , 
27,22.3,27,15.9,1016.6,70,0,21.2,12,20.6,-, , , , 
28,,,,,,,,,,, , , , 
29,,,,,,,,,,, , , , 
30,,,,,,,,,,, , , , 
1,25.4,27.7,21.9,1010.8,81,0,7.1,13.7,18.3,-, , , , 
2,24.8,29.9,20.4,1014.8,72,0,9.5,11.1,16.5,-, , , , 
3,24.6,29,19.5,1015.9,68,0,14.3,10.2,16.5,-, , , , 
4,,,,,,,,,,, , , , 
5,,,,,,,,,,, , , , 
6,,,,,,,,,,, , , , 
7,25.8,28.6,21.5,1017.9,78,0,10.8,10.7,18.3,-, , ,o, 
8,25.6,28.5,23,1015.2,78,0,8.4,9.8,22.2,-, , , , 
9,24.7,28,21,1017.4,84,0,9,9.8,16.5,-, , , , 
10,,,,,,,,,,, , , , 
11,,,,,,,,,,, , , , 
12,,,,,,,,,,, , , , 
13,27.3,29.9,22.7,1012.8,78,0,7.9,12.4,29.4,-, , , , 
14,26.7,30,23.7,1016.8,84,0,6.4,11.1,18.3,-, , , , 
15,26,29.3,20.5,1015.1,85,0,8.7,10.9,16.5,-, , , , 
16,,,,,,,,,,, , , , 
17,,,,,,,,,,, , , , 
18,,,,,,,,,,, , , , 
19,26.1,29.5,22.6,1014.6,87,0,6.9,7.6,13,-, , , , 
20,27.3,30.4,22.5,1012.3,86,0,7.2,10.4,18.3,-, , ,o, 
21,28.4,31.3,24.2,1012.4,70,0.25,9,13.5,18.3,-, , , , 
22,,,,,,,,,,, , , , 
23,,,,,,,,,,, , , , 
24,,,,,,,,,,, , , , 
25,25.6,30,19.6,1013.2,68,0,17.5,12.8,18.3,-, , , , 
26,25.1,30,19,1012.5,79,0,13.7,12.6,16.5,-, , , , 
27,25.6,30.5,20.1,1012.2,78,0,14.3,12,16.5,-, , , , 
28,,,,,,,,,,, , , , 
29,,,,,,,,,,, , , , 
30,,,,,,,,,,, , , , 
31,24.8,29.6,18.8,1015.2,74,0,21.9,12.2,18.3,-, , , , 
1,25.3,29.9,18.6,1015.1,76,0,16.9,14.1,18.3,-, , , , 
2,25.7,30,20.2,1015.5,81,0,10.9,11.9,14.8,-, , , , 
3,26.2,30.3,21.6,1015.4,83,0,9,11.7,14.8,-, , , , 
4,,,,,,,,,,, , , , 
5,,,,,,,,,,,o, ,o, 
6,,,,,,,,,,, , ,o, 
7,26.8,30.5,22.6,1012.9,77,0,9.7,12.2,16.5,-, , , , 
8,26.9,30.9,21.5,1013.3,76,0,9.5,13.5,18.3,-, , , , 
9,27.8,31,21.1,1013.6,72,0,9.5,10.2,27.8,-, , ,o, 
10,,,,,,,,,,, , , , 
11,,,,,,,,,,, , , , 
12,,,,,,,,,,, , , , 
13,26.4,30.5,22.2,1013.2,73,0,9.3,10.9,14.8,-, , , , 
14,26.8,32,21.5,1014.2,65,0,9.3,10.9,16.5,-, , , , 
15,25.6,29.4,23,1016.6,81,0,9.5,9.6,14.8,-,o, , , 
16,,,,,,,,,,, , , , 
17,,,,,,,,,,,o, , , 
18,,,,,,,,,,, , , , 
19,25.1,30,20,1018.1,70,0,10.3,9.1,13,-, , , , 
20,25.2,30.2,19.9,1016.4,70,0,10,12.6,18.3,-, , , , 
21,25.2,30.1,20.5,1015.2,75,0,9.5,11.7,18.3,-, , ,o, 
22,,,,,,,,,,, , , , 
23,,,,,,,,,,, , , , 
24,,,,,,,,,,, , , , 
25,25.4,30.3,19.5,1014.4,68,0,10,11.7,18.3,-, , , , 
26,25.9,30.2,20.3,1014.2,71,0,9.8,12.6,16.5,-, , , , 
27,25.8,29.5,21,1015.8,76,0,11.4,11.1,16.5,-, , , , 
28,,,,,,,,,,, , , , 
29,,,,,,,,,,, , , , 
30,,,,,,,,,,, , , , 
31,26.3,30,21.5,1016.3,77,0,11.4,11.7,14.8,-, , , , 
1,26.4,30.2,22.3,1016.9,81,0,9.2,13,18.3,-, , , , 
2,26.1,29.3,22.1,1015.8,81,0,9.3,9.4,14.8,-, , , , 
3,26.5,30.6,19.5,1012.6,78,0,9.2,13,18.3,-, , , , 
4,,,,,,,,,,, , ,o, 
5,,,,,,,,,,, , , , 
6,,,,,,,,,,,o, ,o, 
7,25.2,29.3,21.8,1015.8,78,0.51,8.5,8.1,13,-,o, , , 
8,25.6,28.3,22.3,1016.2,79,0,8.7,9.4,14.8,-, , , , 
9,27.3,31,22.5,1015.9,70,0,8.9,11.3,24.1,-,o, ,o, 
10,,,,,,,,,,, , , , 
11,,,,,,,,,,, , , , 
12,,,,,,,,,,, , , , 
13,24.7,27.1,21.9,1018.3,77,4.06,8.4,12.8,22.2,-,o, , , 
14,24.8,28.1,21.1,1018.2,79,1.02,10,9.8,14.8,-, , , , 
15,25.3,28.1,22.1,1018.8,82,0.76,9.2,10,14.8,-,o, ,o, 
16,,,,,,,,,,, , ,o, 
17,-,-,-,-,-,-,-,-,-,-,-,-,-,-
18,,,,,,,,,,,o, ,o, 
19,,,,,,,,,,, , , , 
20,24,27.2,21.9,1018.4,85,13.97,8,7.2,11.1,-,o, ,o, 
21,23.8,28,19.6,1018.2,79,7.11,10.6,13.9,20.6,-, , , , 
22,23.6,28.4,19,1021.8,78,0,12.2,13.9,20.6,-, , , , 
23,,,,,,,,,,, , , , 
24,-,-,-,-,-,-,-,-,-,-,-,-,-,-
25,,,,,,,,,,, , , , 
26,,,,,,,,,,, , , , 
27,23.2,26.9,19.6,1024.4,69,0,10.6,11.9,20.6,-, , , , 
28,21.3,25.8,16.1,1019.3,73,0,14.3,10.2,13,-, , , , 
29,20.1,25.9,14.6,1017.2,74,0,15.6,14.1,24.1,-, , , , 
30,,,,,,,,,,, , , , 
1,21.9,28,16.3,1015.5,75,0,9.3,10.4,18.3,-, , ,o, 
2,19.7,22.4,16.9,1017.8,70,23.88,8,12.8,16.5,-,o, ,o, 
3,20.3,24.2,17.2,1017.3,73,1.02,9.5,15.2,22.2,-,o, ,o, 
4,,,,,,,,,,,o, ,o, 
5,,,,,,,,,,,o, , , 
6,,,,,,,,,,, , , , 
7,21.5,29.6,17.4,1014.5,72,0,16.9,15.7,24.1,-, , , , 
8,19.8,25.6,15.9,1013.8,82,0,9.5,12.6,18.3,-,o, ,o, 
9,21.3,25.8,16.4,1012.7,76,5.08,17.5,13,24.1,-, , , , 
10,,,,,,,,,,, , , , 
11,,,,,,,,,,, , , , 
12,,,,,,,,,,, , , , 
13,21.2,25.5,17,1019.1,82,0,15,12.6,16.5,-, , , , 
14,21.1,29.2,16.5,1010.8,75,0,16.3,13.5,20.6,-, , , , 
15,20.5,23.8,17.9,1011.8,84,1.02,9.2,8.3,20.6,-,o, , , 
16,,,,,,,,,,,o, ,o, 
17,,,,,,,,,,,o, , , 
18,,,,,,,,,,,o, , , 
19,21,25,16.9,1011.8,80,26.92,12.4,14.1,18.3,-, , , , 
20,20.7,25.5,17.3,1018.1,86,0,13.7,13.5,20.6,-, , , , 
21,20.5,26.3,16.7,1018.3,83,0,10.6,12,18.3,-, , , , 
22,,,,,,,,,,,o, , , 
23,,,,,,,,,,, , , , 
24,,,,,,,,,,, , , , 
25,17.3,24,12.5,1020,73,0,13.7,14.1,24.1,-, , , , 
26,21,28.2,13,1015.1,53,0,16.4,18.5,35.2,-, , , , 
27,23.6,25.5,20,1006.2,35,0,12.6,23.3,40.7,53.5, , , , 
28,,,,,,,,,,,o, ,o, 
29,,,,,,,,,,,o, , , 
30,,,,,,,,,,, , , , 
31,16.6,22.7,10.7,1011.9,53,0,7.9,13.3,22.2,-, , , , 
1,16.3,21.4,10,1013,52,0,10.3,15.4,24.1,-, , , , 
2,16.7,21.5,13.4,1017.4,73,0.76,11.3,16.5,22.2,-,o, , , 
3,13.9,17.2,10.2,1015.7,84,1.02,8.4,21.9,33.5,-,o, , , 
4,,,,,,,,,,, , , , 
5,,,,,,,,,,, , , , 
6,,,,,,,,,,,o, , , 
7,14.7,22.2,9.4,1018.9,72,2.03,13.7,14.6,24.1,-, , , , 
8,14.7,20.9,8.2,1019.5,80,0,14.3,15.6,22.2,-, , , , 
9,15.2,18.5,12,1016.7,71,0,10,12,25.9,-,o, , , 
10,,,,,,,,,,, , , , 
11,,,,,,,,,,, , , , 
12,,,,,,,,,,, , , , 
13,18.9,24.2,15.7,1022.2,68,0,16.3,13.9,25.9,-, , , , 
14,17.3,21.8,14.6,1021.8,76,0,11.3,12.6,22.2,-, , , , 
15,16.9,19.5,15.2,1017.1,75,0,9.2,12.2,25.9,-,o, , , 
16,,,,,,,,,,, , , , 
17,-,-,-,-,-,-,-,-,-,-,-,-,-,-
18,-,-,-,-,-,-,-,-,-,-,-,-,-,-
19,-,-,-,-,-,-,-,-,-,-,-,-,-,-
20,-,-,-,-,-,-,-,-,-,-,-,-,-,-
21,-,-,-,-,-,-,-,-,-,-,-,-,-,-
22,-,-,-,-,-,-,-,-,-,-,-,-,-,-
23,,,,,,,,,,, , , , 
24,,,,,,,,,,,o, , , 
25,14.7,19.5,11.4,1014.4,70,6.1,12.1,11.1,18.3,-, , , , 
26,16.9,21,10.9,1011.1,57,0,10.9,20.4,50,66.5,o, , , 
27,13.1,18.2,10.1,1019.7,70,5.08,9.8,11.3,24.1,-,o, , , 
28,,,,,,,,,,, , , , 
29,,,,,,,,,,, , , , 
30,,,,,,,,,,,o, , , 
1,13.5,18.8,10.6,1021.7,78,3.05,9.8,10,16.5,-, , , , 
2,12.4,18,8,1023.7,73,0,10,12.6,18.3,-, , , , 
3,12.9,18.8,9.1,1022.4,72,0,14.3,13.7,31.7,-, , , , 
4,,,,,,,,,,, , , , 
5,,,,,,,,,,, , , , 
6,,,,,,,,,,, , , , 
7,12.9,16.5,10.4,1026.4,88,0,9.5,8.5,14.8,-,o, , , 
8,12.4,16.7,8.3,1026.8,83,0,8.7,11.9,22.2,-, , , , 
9,12.7,18.2,9.2,1028.1,79,0,8.9,14.1,27.8,-, , , , 
10,,,,,,,,,,, , , , 
11,,,,,,,,,,, , , , 
12,,,,,,,,,,, , , , 
13,12.9,18,8.1,1013.5,68,0,9.8,15.9,27.8,-,o, , , 
14,12.6,15.5,8.3,1010.5,75,0.51,9,18.5,37,59.4,o, , , 
15,11.9,16.9,7.6,1023.9,78,10.92,10.3,10.6,22.2,-,o, , , 
16,,,,,,,,,,, , , , 
17,,,,,,,,,,, , , , 
18,,,,,,,,,,, , , , 
19,12.4,17.2,8.1,1023.6,65,0,13.2,14.1,25.9,-, , , , 
20,12.7,16,8.4,1025.3,80,0,9,11.7,24.1,-, , , , 
21,13,16.9,9.4,1031.5,84,5.08,13.7,9.1,16.5,-,o, , , 
22,,,,,,,,,,, , , , 
23,,,,,,,,,,, , , , 
24,,,,,,,,,,, , , , 
25,11,16.3,6.3,1027.6,77,0,11.9,17.4,27.8,-, , , , 
26,10.4,16.3,7.1,1029.3,84,0,12.1,12,24.1,-, , , , 
27,11.4,16.5,7.4,1027,77,0,12.6,11.3,18.3,-, , , , 
28,,,,,,,,,,, , , , 
29,,,,,,,,,,, , , , 
30,,,,,,,,,,,o, , , 
31,11.9,15.9,8,1028.4,73,0,10.6,10.7,20.6,-, , , , 
1,10.7,15.6,7.8,1030.3,76,0,12.6,15.7,25.9,-, , , , 
2,11,16.4,7.1,1026.5,72,0,13.5,17,25.9,-, , , , 
3,12.1,13.6,8.7,1025.8,72,0,8.7,9.4,13,-,o, , , 
4,,,,,,,,,,,o, , , 
5,,,,,,,,,,, , , , 
6,,,,,,,,,,, , , , 
7,10.1,16.4,5.5,1028.1,73,0,10.9,15.9,24.1,-, , , , 
8,9.2,15.4,5.2,1027.5,80,0,10,17.8,25.9,-, , , , 
9,10.5,17.6,5.8,1017.4,72,0,10,18.7,25.9,-, , , , 
10,,,,,,,,,,,o, ,o, 
11,,,,,,,,,,,o, ,o, 
12,,,,,,,,,,,o, , , 
13,9.8,15.9,6.4,1025.8,79,4.06,13.7,15.4,22.2,-, , , , 
14,9.6,17,4.9,1020.4,72,0,15.6,14.8,18.3,-, , , , 
15,10,17,4.4,1021.5,79,0,10,17.8,27.8,-, , , , 
16,,,,,,,,,,, , , , 
17,,,,,,,,,,, , , , 
18,,,,,,,,,,,o, , , 
19,9.8,13.1,6.7,1016.1,88,0,8.9,10.2,18.3,-, , , , 
20,10.2,14,5,1010.9,78,0.51,9.8,19.3,27.8,-,o, , , 
21,11.1,12.2,8.6,1012.6,86,0,6.8,14.4,18.3,-,o, , , 
22,,,,,,,,,,,o, , , 
23,,,,,,,,,,,o, ,o, 
24,,,,,,,,,,,o, ,o, 
25,9.5,13,6.6,1012.3,72,19.05,9.7,16.7,25.9,-,o, , , 
26,11.3,16,6.8,1018.3,83,9.91,8.5,12.2,18.3,-,o, , , 
27,13.2,20.5,6.6,1012.4,69,0.25,17.5,19.3,29.4,-, , , , 
28,,,,,,,,,,,o, ,o, 
29,,,,,,,,,,,o, ,o, 
30,,,,,,,,,,,o, ,o, 
31,13.8,18,7.5,1008.1,76,4.06,16.3,16.7,25.9,-, , , , 
1,17.2,23.8,12,1003.2,63,0,18.8,17.6,25.9,-,o, , , 
2,12.6,15.4,8.9,1002.8,73,1.02,9.8,20.4,29.4,48.2,o, ,o, 
3,7.1,8.6,5.8,1015.9,91,16,8.4,17.4,25.9,-,o, ,o, 
4,,,,,,,,,,,o, , , 
5,,,,,,,,,,, , , , 
6,,,,,,,,,,, , , , 
7,11.7,18.4,7.1,1022.7,83,0,18.2,15.7,22.2,-, , , , 
8,11.7,18.5,6.6,1023.6,82,0,9.8,12.2,24.1,-, , , , 
9,12.1,19.5,7.7,1023.8,81,0,16.9,17.8,29.4,-, , , , 
10,,,,,,,,,,, , , , 
11,,,,,,,,,,,o, , , 
12,,,,,,,,,,,o, , , 
13,10,15.5,5.6,1033.2,82,0.51,15.6,14.6,24.1,-, , , , 
14,10.8,19,5.6,1032.2,78,0,18.2,16.1,27.8,-, , , , 
15,11.9,20.5,6.5,1028.8,73,0,18.2,16.1,24.1,-, , , , 
16,,,,,,,,,,, , , , 
17,,,,,,,,,,, , , , 
18,,,,,,,,,,, , , , 
19,11.7,19.2,6.4,1019.9,67,0,18.2,17.2,27.8,-, , , , 
20,11.5,17.7,7.2,1023,77,0,10.3,13.1,24.1,-, , , , 
21,11.5,15.6,7.4,1028.6,86,0,8.4,11.3,18.3,-, , , , 
22,,,,,,,,,,, , , , 
23,,,,,,,,,,, , , , 
24,,,,,,,,,,, , , , 
25,11.8,15.7,7.5,1030.5,67,0,11.3,10,18.3,-, , , , 
26,11.9,15.3,7,1027.3,75,0,8.9,19.1,35.2,44.6,o, ,o, 
27,10.6,16,6.5,1028.6,77,7.11,13.2,11.3,20.6,-, , , , 
28,,,,,,,,,,, , , , 
1,11.7,19.1,5,1024,72,0,14.3,15.9,27.8,-, , , , 
2,11.1,16.7,4.9,1023.8,82,0,8.9,12.8,20.6,-, , , , 
3,12.6,18.3,7.4,1024.6,84,0,7.9,13.1,18.3,-, , , , 
4,,,,,,,,,,, , , , 
5,,,,,,,,,,, , , , 
6,,,,,,,,,,, , , , 
7,16.7,19.8,11.9,1017.1,72,0,8.7,10.4,18.3,-, , , , 
8,14.7,17.9,11.2,1021.3,86,0,8.2,8,11.1,-, , , , 
9,15.4,18.4,11.6,1029.1,86,0,9,8.9,11.1,-, , , , 
10,,,,,,,,,,, , , , 
11,,,,,,,,,,, , , , 
12,,,,,,,,,,, , , , 
13,13.9,23.7,9.1,1021.5,72,0,11.1,23.3,33.5,-, , , , 
14,13.7,18,9,1026.6,74,0.25,9.3,9.8,16.5,-, , , , 
15,12.3,19,6.5,1026.2,74,0,14.3,13.9,20.6,-, , , , 
16,,,,,,,,,,, , , , 
17,,,,,,,,,,, , , , 
18,,,,,,,,,,, , , , 
19,11.5,16,8.7,1021.5,86,0,8,10.4,18.3,-,o, , , 
20,11.3,16.1,7.8,1022,84,13.97,8.7,13.3,18.3,-,o, , , 
21,12.9,15.6,8.9,1019,90,44.96,6.4,25.9,42.4,63,o, , , 
22,,,,,,,,,,,o, ,o, 
23,,,,,,,,,,,o, , , 
24,,,,,,,,,,, , , , 
25,15.3,22,10.9,1019.3,78,0,10.3,14.3,27.8,-, , , , 
26,13.1,17,9.5,1018.5,81,0,7.7,8.3,13,-,o, , , 
27,11.7,17,7,1021.6,82,1.02,9.7,9.3,14.8,-,o, , , 
28,,,,,,,,,,, , , , 
29,,,,,,,,,,, , , , 
30,,,,,,,,,,, , , , 
31,17.5,24,13.7,1013.1,67,0,10.1,12,18.3,-, , , , 
1,16.7,21,13,1012.4,78,0,10.1,9.6,16.5,-,o, , , 
2,15.7,19,12,1016.2,88,1.02,8.2,9.8,14.8,-, , , , 
3,17.1,20,13,1008.2,85,0,8.4,12.8,27.8,-,o, ,o, 
4,,,,,,,,,,, , , , 
5,,,,,,,,,,, , , , 
6,,,,,,,,,,,o, ,o, 
7,12.4,15,8.5,1011.2,77,3.05,9.7,14.6,24.1,-,o, ,o, 
8,14,21,7.8,1015.9,78,4.06,11.3,14.4,27.8,-, , , , 
9,15.9,24,10.4,1013.5,75,0,10.3,15.9,24.1,-, , , , 
10,,,,,,,,,,,o, ,o, 
11,,,,,,,,,,,o, ,o, 
12,,,,,,,,,,, , , , 
13,13.5,20,7.5,1018.3,80,0,11.1,12.6,20.6,-, , , , 
14,15.6,25,8,1017.6,67,0,16.1,14.8,29.4,-, , , , 
15,15.1,21,9,1016.4,76,0,15.6,10.6,18.3,-, , , , 
16,,,,,,,,,,, , , , 
17,,,,,,,,,,, , , , 
18,,,,,,,,,,, , , , 
19,17.4,18.3,16,1013.5,91,0,6.1,9.4,18.3,-, , , , 
20,17.3,19,16,1010.4,89,0,6.6,7.4,14.8,-,o, , , 
21,15.7,17,14,1003.6,97,0,5.3,6.7,18.3,-,o, , ,o
22,,,,,,,,,,, , , , 
23,,,,,,,,,,, , , , 
24,,,,,,,,,,,o, , , 
25,16.8,21.4,11.4,1016.7,82,0.25,13.4,11.1,18.3,-, , , , 
26,16.8,21,12,1022.2,80,0,10.3,10.4,18.3,-, , , , 
27,14.9,20,8.4,1025.5,82,0,12.7,12.6,20.6,-, , , , 
28,,,,,,,,,,, , , , 
29,,,,,,,,,,, , , , 
30,,,,,,,,,,, , , , 
1,15.6,20.1,9.5,1016,78,0,15.4,12.4,18.3,-, , , , 
2,16.4,21,9.6,1013,82,0,10.8,12.4,22.2,-,o, , , 
3,16.8,19,15,1009.7,94,6.1,5.6,8.5,14.8,-,o, , , 
4,,,,,,,,,,,o, , , 
5,,,,,,,,,,,o, , , 
6,,,,,,,,,,, , , , 
7,16.1,21,9,1018.8,85,0,15.4,11.3,22.2,-, , , , 
8,19.8,27,14,1014.2,77,0,20.6,16.3,24.1,-, , , , 
9,19.9,24.4,14.8,1014.2,81,0,14.6,13,24.1,-, , , , 
10,,,,,,,,,,, , , , 
11,,,,,,,,,,, , , , 
12,,,,,,,,,,, , , , 
13,16.3,20,11.5,1019.7,66,0,10,12.4,18.3,-, , , , 
14,16.7,23,10,1018.1,71,0,10,13.9,20.6,-, , , , 
15,18.7,26,11,1012.9,67,0,17.5,15,31.7,-, , , , 
16,-,-,-,-,-,-,-,-,-,-,-,-,-,-
17,-,-,-,-,-,-,-,-,-,-,-,-,-,-
18,-,-,-,-,-,-,-,-,-,-,-,-,-,-
19,-,-,-,-,-,-,-,-,-,-,-,-,-,-
20,,,,,,,,,,, , , , 
21,,,,,,,,,,,o, , , 
22,,,,,,,,,,,o, , , 
23,19.1,23.1,13.9,1017.9,78,0,13.4,12.4,20.6,-, , , , 
24,19.4,24,13.9,1012.8,74,0,12.6,13.5,22.2,-, , , , 
25,18.4,22,16,1012.4,89,1.02,7.9,9.4,22.2,-,o, ,o, 
26,,,,,,,,,,, , , , 
27,,,,,,,,,,,o, ,o, 
28,,,,,,,,,,, , , , 
29,19.5,23,14,1019.4,78,0,10,14.1,20.6,-, , , , 
30,17.6,23,11.6,1024.8,76,0,13.7,10.9,16.5,-, , , , 
31,17.3,23,10.8,1024,78,0,14.2,12.8,20.6,-, , , , 
1,18.2,23,12.3,1021.5,81,0,13.7,11.9,18.3,-, , , , 
2,19.3,24,13.1,1018.9,78,0,20,12.4,16.5,-, , , , 
3,18.7,24.1,14,1016.7,83,0,17.7,13.7,22.2,-, , , , 
4,,,,,,,,,,, , , , 
5,,,,,,,,,,, , , , 
6,,,,,,,,,,, , , , 
7,24.1,33,18,1013.8,62,0,9,20,40.7,53.5, , , , 
8,21.7,25.1,15.7,1019,80,0,8.2,13.5,29.4,-, , ,o, 
9,22.3,25,19.6,1014.5,83,0,7.4,19.4,33.5,-, , , , 
10,,,,,,,,,,, , , , 
11,,,,,,,,,,, , , , 
12,,,,,,,,,,, , , , 
13,23.9,29,17.6,1008.1,81,0,8.7,10.2,18.3,-, , , , 
14,24,29,20,1012.4,80,0,7.4,20.2,40.7,-, , , , 
15,22.6,27,18,1017.6,82,0,9.8,11.3,18.3,-, , , , 
16,,,,,,,,,,, , , , 
17,,,,,,,,,,,o, ,o, 
18,,,,,,,,,,, , , , 
19,23.1,27,18.6,1014.2,86,0,9,11.9,22.2,-, , ,o, 
20,23.8,27,21,1012.6,86,3.05,8.2,12.6,25.9,-, , ,o, 
21,24,28,20,1013.7,75,0,10.8,12.8,18.3,-, , , , 
22,,,,,,,,,,, , , , 
23,,,,,,,,,,, , , , 
24,,,,,,,,,,, , , , 
25,23.2,27,17.7,1015.3,87,0,5.8,10.6,18.3,-, , , , 
26,25.8,36,19,1015.6,76,0,8.4,14.4,27.8,-, , , , 
27,25.2,31,19.3,1016.3,77,0,10.8,9.1,16.5,-, , , , 
28,,,,,,,,,,, , , , 
29,,,,,,,,,,, , , , 
30,,,,,,,,,,, , , , 
1,23.9,29,19,1015.1,79,0,9.7,13.3,22.2,-, , , , 
2,24.3,29,18.6,1013.7,81,0,7.1,11.1,22.2,-, , , , 
3,25.4,29,21.4,1013,84,0,6.1,10.4,18.3,-, , , , 
4,,,,,,,,,,, , , , 
5,,,,,,,,,,, , , , 
6,,,,,,,,,,, , , , 
7,33.1,41,25.4,1013.7,46,0,9.5,12.2,20.6,-, , , , 
8,32.3,37,28,1012.1,45,0,10.6,14.4,31.7,51.9, , , , 
9,26.6,30,22,1012.6,62,0,10.1,12.8,27.8,-, , , , 
10,,,,,,,,,,, , , , 
11,,,,,,,,,,, , , , 
12,,,,,,,,,,, , , , 
13,26.6,31,21,1012.9,64,0,11.6,14.4,31.7,-, , , , 
14,25.9,29,22,1010.9,77,0,9.5,11.1,16.5,-, , , , 
15,25.2,29,20.6,1011.6,75,0,8.9,11.9,22.2,-, , , , 
16,,,,,,,,,,, , , , 
17,,,,,,,,,,, , , , 
18,,,,,,,,,,, , , , 
19,25.1,30,19.7,1014.9,74,0,11.9,11.1,16.5,-, , , , 
20,26.1,30,20.4,1013.8,76,0,9,11.7,18.3,-, , ,o, 
21,26.1,29.1,21.7,1016.8,81,0,8.4,9.1,18.3,-, , ,o, 
22,,,,,,,,,,, , , , 
23,,,,,,,,,,, , , , 
24,,,,,,,,,,, , , , 
25,25.4,29.1,19.9,1012.5,78,0,10.1,13.3,22.2,-, , , , 
26,25.9,30,20.5,1011,74,0,8.5,11.9,22.2,-, , , , 
27,25.6,30,20.8,1007.4,69,0,9.2,14.1,27.8,-, , , , 
28,,,,,,,,,,, , , , 
29,,,,,,,,,,, , , , 
30,,,,,,,,,,, , , , 
31,26.4,29.1,22.3,1013.1,78,0,9.8,10.2,20.6,-, , ,o, 
1,30.4,36,24.3,1011.2,55,0.25,9.3,19.1,33.5,59.4, , ,o, 
2,29.7,37,25,1012.3,57,0,9.5,14.3,25.9,-, , , , 
3,26.9,30,23.9,1013.3,78,0,8.2,9.8,18.3,-, , ,o, 
4,,,,,,,,,,, , ,o, 
5,,,,,,,,,,, , , , 
6,,,,,,,,,,, , , , 
7,32.5,43,27,1010.3,47,0,6.4,15.6,27.8,46.5, , , , 
8,28.1,32,24.5,1012.6,70,0,8.2,9.1,18.3,-, , , , 
9,26.7,31,22,1014.2,68,0,10.9,11.5,27.8,-, , , , 
10,,,,,,,,,,, , , , 
11,,,,,,,,,,, , , , 
12,,,,,,,,,,, , ,o, 
13,25.9,30,21,1015.3,75,3.05,7.7,14.6,24.1,-,o, , , 
14,26.2,29,21,1018.4,67,0,10.6,13.9,18.3,-, , , , 
15,24.4,29,18.1,1018.5,68,0,11.6,13.1,20.6,-, , , , 
16,,,,,,,,,,, , , , 
17,,,,,,,,,,, , , , 
18,,,,,,,,,,, , , , 
19,26.9,31,21.8,1013.5,71,0,8,10,13,-, , , , 
20,26.7,30,21.5,1014.2,77,0,8.7,10.7,16.5,-, , , , 
21,26.6,30,23.4,1016.4,79,0,8.4,12.8,18.3,-, , , , 
22,,,,,,,,,,,o, , , 
23,,,,,,,,,,, , , , 
24,,,,,,,,,,, , , , 
25,26.8,29,24.2,1015.6,78,0,8.5,10.9,16.5,-, , , , 
26,26.9,30,22.9,1014.3,81,0,7.7,8.9,18.3,-, , , , 
