Day,T,TM,Tm,SLP,H,PP,VV,V,VM,VG,RA,SN,TS,FG
2,18.9,27,9,1012.4,14,0,9,12.8,24.1,-, , , , 
3,17.7,25.2,10,1015,19,0,8.5,14.8,25.9,-, , , , 
4,,,,,,,,,,, , , , 
5,,,,,,,,,,, , , , 
6,,,,,,,,,,, , , , 
7,19.2,26,11.9,1010.5,20,0,10,18.5,37,-, , , , 
8,17.9,25.5,9.1,1010.9,31,0,8.5,13.3,24.1,-, , , , 
9,20.9,28,12.9,1008.4,23,0,9.7,13,29.4,-, , , , 
10,,,,,,,,,,, , , , 
11,,,,,,,,,,, , , , 
12,,,,,,,,,,,o, , , 
13,18.2,26,11,1015.6,39,0.76,8.2,24.8,33.5,-, , , , 
14,19.8,28.2,10,1017.6,23,0,9.2,19.3,29.4,-, , , , 
15,20.7,28.2,12,1016.3,21,0,10,22.2,38.9,-, , , , 
16,,,,,,,,,,, , , , 
17,,,,,,,,,,, , , , 
18,,,,,,,,,,, , , , 
19,23,31,12.9,1005.8,14,0,5.6,30.6,51.9,-, , , , 
20,19.2,24.1,13,1004.1,21,0,7.7,17.6,29.4,-, , , , 
21,15.8,23,9,1005.4,33,0,6.6,33.5,57.6,-, , , , 
22,,,,,,,,,,, , , , 
23,,,,,,,,,,, , , , 
24,,,,,,,,,,, , , , 
25,18.9,27,9.6,1021.5,17,0,10,18.7,31.7,-, , , , 
26,20.2,29.2,9.5,1021.2,13,0,9.5,23.3,40.7,-, , , , 
27,21.7,31,10.7,1019.4,10,0,10,16.3,29.4,-, , , , 
28,,,,,,,,,,, , , , 
29,,,,,,,,,,, , , , 
30,,,,,,,,,,, , , , 
31,26.4,34,18,1015.8,-,0,9.7,16.7,27.8,-, , , , 
1,26.7,34.5,19,1016.1,9,0,9.5,21.5,40.7,-, , , , 
2,28,37,19,1013.8,9,0,7.9,30.7,42.4,-, , , , 
3,30.8,38,23,1007.2,8,0,4,37.6,57.6,-, , , , 
4,,,,,,,,,,, , , , 
5,,,,,,,,,,, , , , 
6,,,,,,,,,,, , , , 
7,26.6,34.2,17.5,1010.1,11,0,10,19.8,33.5,-, , , , 
8,27.5,35,18,1010.3,8,0,9.7,20.6,40.7,-, , , , 
9,27.3,36,18.2,1008,11,0,9.2,13.3,25.9,-, , , , 
10,,,,,,,,,,, , , , 
11,,,,,,,,,,, , , , 
12,,,,,,,,,,, , , , 
13,29.2,37,20.6,1012.8,15,0,8.9,20.2,42.8,-, , , , 
14,31.1,39,20.7,1006.1,11,0,5.5,35.2,53.5,-, , , , 
15,27.2,34,19.9,1002.2,12,0,6,27,46.5,-, , , , 
16,,,,,,,,,,, , , , 
17,,,,,,,,,,, , , , 
18,,,,,,,,,,, , , , 
19,25.7,33,16.9,1014.9,14,0,10,20.7,31.7,-, , , , 
20,27.1,36,17.1,1010.5,9,0,9.8,15.6,35.2,-, , , , 
21,29.1,37,19,1006.9,9,0,9.7,19.3,33.5,-, , , , 
22,,,,,,,,,,, , , , 
23,,,,,,,,,,, , , , 
24,,,,,,,,,,, , , , 
25,29.4,37.5,20.8,1005.8,9,0,9.7,19.4,46.5,-, , , , 
26,29.2,37,20.1,1007.5,11,0,10,14.1,29.4,-, , , , 
27,29.2,37.1,18.5,1006,12,0,10,13.3,33.5,-, , , , 
28,,,,,,,,,,, , , , 
29,,,,,,,,,,, , , , 
30,,,,,,,,,,,o, , , 
1,26.3,33.1,19,1010.9,33,0.25,8.2,15.4,33.5,-,o, , , 
2,26.7,31.1,22.8,1010.5,27,0,6.9,15.7,37,-, , , , 
3,30.6,38,22.3,1009.6,24,0,6.6,18.1,42.8,-, , , , 
4,,,,,,,,,,,o, ,o, 
5,,,,,,,,,,,o, ,o, 
6,,,,,,,,,,, , , , 
7,26.9,34,19,1012.9,34,0,9.5,22,33.5,-, , , , 
8,28.6,36,19.3,1012.2,22,0,8.4,21.7,44.6,-, , , , 
9,30.2,38,20.3,1008.2,19,0,9,15.7,29.4,-, , , , 
10,,,,,,,,,,, , , , 
11,,,,,,,,,,, , , , 
12,,,,,,,,,,, , , , 
13,30.9,39,22,1009.8,12,0,8,20.7,27.8,-, , , , 
14,32.1,40.2,21.9,1008.3,9,0,8.2,26.9,44.6,-, , , , 
15,33.8,42.2,24.6,1009.3,8,0,9.3,22.8,46.5,-, , , , 
16,,,,,,,,,,, , , , 
17,,,,,,,,,,, , , , 
18,,,,,,,,,,, , , , 
19,35.2,42,26,1008.2,8,0,9,20.9,29.4,-, , , , 
20,36.4,44,29,1008.7,11,0,9.7,25.6,44.6,-, , , , 
21,35.3,42.1,27,1010.3,10,0,12.7,30.2,44.6,-, , , , 
22,,,,,,,,,,, , , , 
23,,,,,,,,,,, , , , 
24,,,,,,,,,,, , , , 
25,37.6,43,31.2,1009.3,12,0,5.6,24.4,33.5,-, , , , 
26,35.5,41,29.3,1008.4,17,0,6.4,23.3,55.4,-, , , , 
27,34.3,41,27,1008.8,18,0,4.8,16.1,29.4,-, , , , 
28,,,,,,,,,,, , , , 
29,,,,,,,,,,, , , , 
30,,,,,,,,,,, , , , 
31,40.8,46,35,1005.1,9,0,7.6,15.4,33.5,-, , , , 
1,37.2,43.3,32,1005.4,15,0,4,31.7,51.9,-, , ,o, 
2,36.7,44,29.9,1006.6,13,0,5.1,25.7,48.2,-, , , , 
3,37,45,29,1008.5,14,0,6.9,17.2,29.4,-, , , , 
4,,,,,,,,,,, , , , 
5,,,,,,,,,,, , , , 
6,,,,,,,,,,, , , , 
7,39.9,46,34.1,1009.4,10,0,6.4,21.9,38.9,-, , , , 
8,38.5,44,30.7,1010.5,11,0,6.9,16.7,33.5,-, , , , 
9,37.8,45,28.8,1010.2,12,0,7.6,16.1,22.2,-, , , , 
10,,,,,,,,,,, , , , 
11,,,,,,,,,,, , , , 
12,,,,,,,,,,, , , , 
13,36.4,45,26,1010.8,11,0,8.9,15.2,33.5,-, , , , 
14,37.8,46,26.1,1009.5,7,0,8,20.7,46.5,-, , , , 
15,38.2,46,29.7,1008,8,0,7.7,18.9,37,-, , , , 
16,,,,,,,,,,, , , , 
17,,,,,,,,,,, , , , 
18,,,,,,,,,,, , , , 
19,38.6,46,29.1,1005.7,-,0,6.3,23.5,42.4,-, , , , 
20,37.2,44,28.5,1007.4,8,0,9,11.5,24.1,-, , , , 
21,36.8,45,26.5,1007.9,8,0,8.5,12.2,22.2,-, , , , 
22,,,,,,,,,,, , , , 
23,,,,,,,,,,, , , , 
24,,,,,,,,,,, , , , 
25,39.2,47,30.7,1007.5,-,0,10,16.9,29.4,-, , , , 
26,39.9,48,31.1,1006.2,-,0,10,16.9,27.8,-, , , , 
27,40.1,48,30.1,1005.3,-,0,10,13,18.7,-, , , , 
28,,,,,,,,,,, , , , 
29,,,,,,,,,,, , , , 
30,,,,,,,,,,, , , , 
1,40.2,49,28.7,1008.3,-,0,8.9,12.8,18.7,-, , , , 
2,40.6,48.5,30.8,1007.3,-,0,9.7,18.3,29.4,-, , , , 
3,40.3,47,31.4,1008.6,-,0,7.6,12.8,25.9,-, , , , 
4,,,,,,,,,,, , , , 
5,,,,,,,,,,, , , , 
6,,,,,,,,,,, , , , 
7,40.4,48.5,29.6,1004.6,-,0,9.8,9.4,16.5,-, , , , 
8,40.9,49,30.3,1004.3,-,0,8.9,23.3,44.6,-, , , , 
9,39.7,46.1,30.8,1006.5,13,0,3.2,30.7,59.4,-, , , , 
10,,,,,,,,,,, , , , 
11,,,,,,,,,,, , , , 
12,,,,,,,,,,, , , , 
13,40.7,48,32.3,1007.2,-,0,9,13.5,31.7,-, , , , 
14,40.2,47.5,31,1005.5,-,0,9.8,19.3,37,-, , , , 
15,37.7,47,30.8,1006.2,-,0,8,13.1,29.4,-, , , , 
16,,,,,,,,,,, , , , 
17,,,,,,,,,,, , , , 
18,,,,,,,,,,, , , , 
19,39.4,47,30,1002.3,10,0,7.1,23.9,42.4,-, , , , 
20,38,44,30.4,1004.5,11,0,6.6,33.2,44.6,-, , , , 
21,39.5,47,32,1006,11,0,6,32,51.9,-, , , , 
22,,,,,,,,,,, , , , 
23,,,,,,,,,,, , , , 
24,,,,,,,,,,, , , , 
25,36.9,44,27.6,1006.3,7,0,10,17.8,24.1,-, , , , 
26,37.4,45,27,1003.9,7,0,10,13.7,27.8,-, , , , 
27,39.2,46.2,31.7,1003.5,-,0,9.8,18.3,29.4,-, , , , 
28,,,,,,,,,,, , , , 
29,,,,,,,,,,, , , , 
30,,,,,,,,,,, , , , 
31,36.9,45,26,1007.5,-,0,10,15,25.9,-, , , , 
1,36.9,46,26,1005.9,-,0,10,13.9,22.2,-, , , , 
2,38.9,47.2,26.5,1004.1,-,0,10,12,20.6,-, , , , 
3,39.4,48,30.7,1004.6,12,0,7.4,12,18.3,-, , , , 
4,,,,,,,,,,, , , , 
5,,,,,,,,,,, , , , 
6,,,,,,,,,,, , , , 
7,40.3,48,29.9,1002.9,-,0,9.8,14.4,29.4,-, , , , 
8,40.7,48,31,1001.9,-,0,8.9,18.9,27.8,-, , , , 
9,41.5,46.5,36.1,1005.6,13,0,3.9,22.4,40.7,-, , , , 
10,,,,,,,,,,, , , , 
11,,,,,,,,,,, , , , 
12,,,,,,,,,,, , , , 
13,39.2,46,30.5,1011.9,7,0,9.3,23.7,44.6,-, , , , 
14,38.8,46,28.5,1011,7,0,9.7,16.7,27.8,-, , , , 
15,38.1,45.1,28.7,1008.1,-,0,9.7,18.9,29.4,-, , , , 
16,,,,,,,,,,, , , , 
17,,,,,,,,,,, , , , 
18,,,,,,,,,,, , , , 
19,38.6,45,30.6,1006.7,15,0,5.8,8.5,22.2,-, , , , 
20,37.7,45.1,32,1007,15,0,5.8,13.5,27.8,-, , , , 
21,39.1,46.2,30.6,1007.4,-,0,9.5,16.7,40.7,-, , , , 
22,,,,,,,,,,, , , , 
23,,,,,,,,,,, , , , 
24,,,,,,,,,,, , , , 
25,36.7,44.2,28.3,1005.5,10,0,10,21.5,33.5,-, , , , 
26,37.5,43.2,29.7,1006.1,14,0,4.2,17.2,29.4,-, , , , 
27,38.2,44,31.7,1009,16,0,4,10.7,29.4,-, , , , 
28,,,,,,,,,,, , , , 
29,,,,,,,,,,, , , , 
30,,,,,,,,,,, , , , 
31,38,45.2,29.8,1007.2,14,0,7.4,23.2,37,-, , , , 
1,38.4,45.2,29.2,1008.6,12,0,6.8,13.5,22.2,-, , , , 
2,38.8,47,29.4,1008.8,10,0,7.6,13.3,29.4,-, , , , 
3,39.7,46,33,1008.3,9,0,9,10.9,24.1,-, , , , 
4,,,,,,,,,,, , , , 
5,,,,,,,,,,, , , , 
6,,,,,,,,,,, , , , 
7,39.7,46,31.4,1010.6,9,0,9.7,11.7,25.9,-, , , , 
8,36.8,43,30.8,1012.4,16,0,8.2,24.1,40.7,-, , , , 
9,35.9,43,29,1011.8,14,0,10,9.8,25.9,-, , , , 
10,,,,,,,,,,, , , , 
11,,,,,,,,,,, , , , 
12,,,,,,,,,,, , , , 
13,36.7,44,28.8,1008,10,0,8.2,25.6,51.9,-, , , , 
14,36.7,45,29,1007.8,9,0,8.9,25.2,48.2,-, , , , 
15,35.8,45.1,30,1008.1,10,0,9.8,24.6,37,-, , , , 
16,,,,,,,,,,, , , , 
17,,,,,,,,,,, , , , 
18,,,,,,,,,,, , , , 
19,36.1,43,28.6,1009.5,12,0,8.9,12,18.3,-, , , , 
20,34.7,43,26.1,1009.4,13,0,8.5,10.7,14.8,-, , , , 
21,35.6,43.2,27.2,1007.5,12,0,9.8,15.7,27.8,-, , , , 
22,,,,,,,,,,, , , , 
23,,,,,,,,,,, , , , 
24,,,,,,,,,,, , , , 
25,35.6,45,26.9,1010.4,-,0,10,11.1,31.7,-, , , , 
26,34.5,44,24.7,1012.3,-,0,10,8.7,13,-, , , , 
27,35.1,43,24,1012.2,-,0,8.9,18.5,40.7,-, , , , 
28,,,,,,,,,,, , , , 
29,,,,,,,,,,, , , , 
30,,,,,,,,,,, , , , 
1,33.6,41.2,25.3,1014,8,0,10,12,18.7,-, , , , 
2,33.3,41,25.1,1011.1,8,0,10,10.7,18.3,-, , , , 
3,32.4,41,23,1010,8,0,10,15.4,29.4,-, , , , 
4,,,,,,,,,,, , , , 
5,,,,,,,,,,, , , , 
6,,,,,,,,,,, , , , 
7,30.9,40,22.1,1012.5,8,0,10,10.6,20.6,-, , , , 
8,30.7,39.2,21.5,1010.3,9,0,10,13.1,27.8,-, , , , 
9,30.1,39,22.4,1009.1,10,0,10,15.9,25.9,-, , , , 
10,,,,,,,,,,, , , , 
11,,,,,,,,,,, , , , 
12,,,,,,,,,,, , , , 
13,29.2,37.2,21,1009.8,16,0,10,21.1,31.7,-, , , , 
14,27.4,36,19,1010.3,16,0,9.2,19.6,33.5,-, , , , 
15,24.4,32,17.7,1014.9,19,0,10,23,33.5,-, , , , 
16,,,,,,,,,,, , , , 
17,,,,,,,,,,, , , , 
18,,,,,,,,,,, , , , 
19,23.3,30,16,1018.7,21,0,10,24.4,44.6,-, , , , 
20,22.7,29,16,1019.1,34,0,8.4,28,40.7,-, , , , 
21,22.4,29,15.8,1016.4,37,0,9,26.5,42.8,-, , , , 
22,,,,,,,,,,, , , , 
23,,,,,,,,,,, , , , 
24,,,,,,,,,,, , , , 
25,26.3,34,18.7,1016,20,0,10,13.5,27.8,-, , , , 
26,25.4,32,20.4,1014.2,22,0,9.7,18.3,38.9,-, , , , 
27,24.8,31.5,17.6,1013.4,21,0,10,21.3,35.2,-, , , , 
28,,,,,,,,,,, , , , 
29,,,,,,,,,,, , , , 
30,,,,,,,,,,, , , , 
31,24.3,32,16.6,1018.5,21,0,10,12.4,18.7,-, , , , 
1,24.3,33,16,1016.9,18,0,10,11.7,16.5,-, , , , 
2,25.9,35,16.7,1014.5,15,0,10,10.6,14.8,-, , , , 
3,24.7,33.1,14.8,1010.7,14,0,10,13.1,25.9,-, , , , 
4,,,,,,,,,,, , , , 
5,,,,,,,,,,, , , , 
6,,,,,,,,,,, , , , 
7,15.2,20.2,9,1015.8,30,0,10,20.2,31.7,-, , , , 
8,14.1,21,8,1015.9,35,0,10,16.9,25.9,-, , , , 
9,14.7,22,5.8,1016.6,22,0,10,10.9,16.5,-, , , , 
10,,,,,,,,,,, , , , 
11,,,,,,,,,,, , , , 
12,,,,,,,,,,, , , , 
13,19.1,27.1,11,1014.6,14,0,10,8.9,16.5,-, , , , 
14,19.6,26,12,1015.6,17,0,10,15,29.4,-, , , , 
15,19.8,26,13.7,1013.9,32,0.25,10,13.5,27.8,-, , , , 
16,,,,,,,,,,, , , , 
17,,,,,,,,,,, , , , 
18,,,,,,,,,,, , , , 
19,19.9,26,14.6,1020.2,24,0,10,18.5,31.7,-, , , , 
20,19.4,26,12,1019.7,31,0,10,12.2,18.3,-, , , , 
21,19.6,27,11.4,1016.1,35,0,10,9.3,16.5,-, , , , 
22,,,,,,,,,,, , , , 
23,,,,,,,,,,, , , , 
24,,,,,,,,,,, , , , 
25,17.9,25.2,10.7,1011.5,39,0,10,6.3,13,-, , , , 
26,19.1,27,10.9,1011.1,32,0,8.4,24.4,55.4,-, , , , 
27,19.7,24,17,1010.3,65,1.02,7.6,18.3,40.7,-,o, , , 
28,,,,,,,,,,, , , , 
29,,,,,,,,,,, , , , 
30,,,,,,,,,,, , , , 
1,13.1,21,7,1023,48,0,9.5,20.4,29.4,-, , , , 
2,12.4,20,5,1016.6,45,0,9.7,13.5,18.7,-, , , , 
3,12.2,18,6,1018.7,37,0,8,25.7,44.6,-, , , , 
4,,,,,,,,,,, , , , 
5,,,,,,,,,,, , , , 
6,,,,,,,,,,, , , , 
7,11.4,18.5,4,1025,38,0,10,18.5,29.4,-, , , , 
8,11.2,19,2.5,1021.8,37,0,10,14.8,22.2,-, , , , 
9,13.9,24,5.9,1020.8,32,0,10,14.6,27.8,-, , , , 
10,,,,,,,,,,, , , , 
11,,,,,,,,,,, , , , 
12,,,,,,,,,,, , , , 
13,12.2,19,5,1022.5,35,0,9,28,48.2,-, , , , 
14,11.9,20,4,1020.2,34,0,10,22.6,27.8,-, , , , 
15,14.3,22,8.7,1018.1,30,0,10,22.2,33.5,-, , , , 
16,,,,,,,,,,,o, , , 
17,,,,,,,,,,, , , , 
18,,,,,,,,,,, , , , 
19,16,24.1,9.6,1022.8,34,0,9.5,14.1,22.2,-, , , , 
20,16.4,26,9,1023.1,27,0,10,10.2,14.8,-, , , , 
21,18,25,11.9,1023,28,0,10,11.5,22.2,-, , , , 
22,,,,,,,,,,, , , , 
23,,,,,,,,,,, , , , 
24,,,,,,,,,,, , , , 
25,18.5,25,10,1017.7,32,0,9.8,12.4,27.8,-, , , , 
26,19.2,25.1,12,1016.6,30,0,10,11.9,18.3,-, , , , 
27,17.5,26,10,1020.5,31,0,10,11.7,18.7,-, , , , 
28,,,,,,,,,,, , , , 
29,,,,,,,,,,, , , , 
30,,,,,,,,,,, , , , 
31,15.8,25,8,1021.9,30,0,10,15.6,22.2,-, , , , 
1,17.1,25.2,8,1023.4,39,0,10,21.9,27.8,-, , , , 
2,15.4,24,8,1024,38,0,10,25.2,33.5,-, , , , 
3,14.9,26,6.3,1023.1,34,0,10,20,33.5,-, , , , 
4,,,,,,,,,,, , , , 
5,,,,,,,,,,, , , , 
6,,,,,,,,,,, , , , 
7,11.3,17,6,1021.7,34,0,10,18.9,33.5,-, , , , 
8,8.1,16,1,1026.3,33,0,10,17.2,31.7,-, , , , 
9,7.7,17,0,1026,30,0,10,13.5,18.3,-, , , , 
10,,,,,,,,,,, , , , 
11,,,,,,,,,,, , , , 
12,,,,,,,,,,, , , , 
13,9.9,17,2,1024.9,34,0,10,20.4,25.9,-, , , , 
14,8.8,16,1.5,1026.8,40,0,9.5,23.9,42.4,-, , , , 
15,9.6,17,1.8,1026.2,53,0,10,20.9,35.2,-, , , , 
16,,,,,,,,,,, , , , 
17,,,,,,,,,,, , , , 
18,,,,,,,,,,, , , , 
19,12.1,20,5,1026.9,36,0,10,18.1,29.4,-, , , , 
20,11.9,21,4,1024,35,0,10,13.3,22.2,-, , , , 
21,12.2,20.1,3.7,1022.3,30,0,10,9.4,16.5,-, , , , 
22,,,,,,,,,,, , , , 
23,,,,,,,,,,, , , , 
24,,,,,,,,,,, , , , 
25,15.7,23,9.4,1022.8,25,0,10,24.3,38.9,-, , , , 
26,13.8,17,9.7,1023.8,31,0,10,24.3,38.9,-, , , , 
27,16.1,22,9.2,1022,27,0,10,25.2,37,-, , , , 
28,,,,,,,,,,, , , , 
29,,,,,,,,,,, , , , 
30,,,,,,,,,,, , , , 
31,14,23,5.5,1025.4,13,0,10,15.2,27.8,-, , , , 
1,15.4,24,8,1021.4,19,0,9.5,13.1,31.7,-, , , , 
2,12.9,19,6,1024.1,31,0,8,17.4,24.1,-, , , , 
3,13.4,23,4.4,1024.5,32,0,9.5,15.4,24.1,-, , , , 
4,,,,,,,,,,, , , , 
5,,,,,,,,,,, , , , 
6,,,,,,,,,,, , , , 
7,17.2,25,9,1020.3,20,0,10,19.4,29.4,-, , , , 
8,15.3,23,7.8,1022,32,0,10,22.4,35.2,-, , , , 
9,15.3,24,7,1023.4,34,0,9,26.1,37,-, , , , 
10,,,,,,,,,,, , , , 
11,,,,,,,,,,, , , , 
12,,,,,,,,,,, , , , 
13,12.3,19,4,1018.4,37,0,10,22.2,37,-, , , , 
14,13,21.2,5,1020,34,0,8.9,18.7,27.8,-, , , , 
15,14.4,23,5.7,1021.7,29,0,10,20.9,33.5,-, , , , 
16,,,,,,,,,,, , , , 
17,,,,,,,,,,, , , , 
18,,,,,,,,,,, , , , 
19,20.3,26.1,14.7,1013.4,18,0,7.2,15.2,29.4,-, , , , 
20,19.3,28,9.7,1016.5,21,0,6.4,7,13,-, , , , 
21,21.4,30,13.3,1018.6,17,0,7.7,9.4,13,-, , , , 
22,,,,,,,,,,, , , , 
23,,,,,,,,,,, , , , 
24,,,,,,,,,,, , , , 
25,21.5,29,14,1017.8,15,0,10,16.3,22.2,-, , , , 
26,22.6,30.1,14,1015.3,12,0,9.7,18.9,40.7,-, , , , 
27,26.3,33,18.7,1012.8,10,0,7.9,27.6,48.2,-, , , , 
28,,,,,,,,,,, , , , 
1,17.2,21.5,12,1018.1,33,-,4.5,35.6,57.6,64.8,o, , , 
2,13.9,21,6,1020.3,37,0,8.5,31.7,40.7,-, , , , 
3,12.9,20.1,5,1018.2,28,0,10,24.4,35.2,48.2, , , , 
4,,,,,,,,,,, , , , 
5,,,,,,,,,,, , , , 
6,,,,,,,,,,, , , , 
7,19.1,24.1,10.5,1005.9,22,0,6.4,31.1,48.2,-, , , , 
8,17.8,25,9.3,1016.5,28,0,9.2,13.9,22.2,-, , , , 
9,18.8,26,9.9,1019.2,25,0,10,20.6,33.5,-, , , , 
10,,,,,,,,,,, , , , 
11,,,,,,,,,,, , , , 
12,,,,,,,,,,, , , , 
13,22.1,31,12.5,1013.2,11,0,10,15.7,29.4,-, , , , 
14,23.8,32.5,13,1009,9,0,9.5,23.7,37,-, , , , 
15,23.3,30,17.2,1006.9,16,0,5,31.3,61.1,74.1, , , , 
16,,,,,,,,,,, , , , 
17,,,,,,,,,,, , , , 
18,,,,,,,,,,, , , , 
19,18.8,25,10,1015.6,32,0,10,15.6,33.5,-, , , , 
20,19.5,26,11,1016.1,27,0,8.7,19.8,38.9,-, , , , 
21,19.7,27,11,1017.6,29,0,6.3,20.9,40.7,-, , , , 
22,,,,,,,,,,, , , , 
23,,,,,,,,,,, , , , 
24,,,,,,,,,,, , , , 
25,20.8,28,13,1008.6,19,0,8.7,13.9,27.8,44.6, , , , 
26,21.1,30.1,11,1010.5,17,0,10,13.1,29.4,-, , , , 
27,24.3,33,12.5,1014.6,14,0,10,15.6,25.9,-, , , , 
28,,,,,,,,,,, , , , 
29,,,,,,,,,,, , , , 
30,,,,,,,,,,, , , , 
31,22.2,29.2,13.3,1008.6,28,0,4,14.3,31.7,-, , , , 
1,24.4,32.5,14.8,1009.9,16,0,8.5,14.1,25.9,-, , , , 
2,25.3,35,14,1007.8,10,0,9.8,17.4,29.4,-, , , , 
3,25.9,35,16,1003.7,7,0,8.4,21.1,51.9,-, , , , 
4,,,,,,,,,,, , , , 
5,,,,,,,,,,, , , , 
6,,,,,,,,,,, , , , 
7,22.2,30.7,13,1016.1,15,0,6.1,25.2,51.9,-, , , , 
8,22.7,31,13.9,1016.3,16,0,9.5,21.3,33.5,-, , , , 
9,23.2,31.9,12.6,1014.7,15,0,10,15.7,24.1,-, , , , 
10,,,,,,,,,,, , , , 
11,,,,,,,,,,, , , , 
12,,,,,,,,,,, , , , 
13,24.6,31.3,17.2,1003.7,23,0,5.5,19.8,27.8,-, , , , 
14,21.3,27,16.3,1007.9,24,0,8,24.6,42.4,48.2, , , , 
15,20.1,25.5,13,1011.7,31,0,6.9,20.6,33.5,-, , , , 
16,,,,,,,,,,, , , , 
17,,,,,,,,,,, , , , 
18,,,,,,,,,,, , , , 
19,26.6,35.6,15.7,1011.5,12,0,10,14.8,29.4,-, , , , 
20,29.3,37.1,20.5,1004.1,11,0,5.3,29.1,74.1,-, , , , 
21,22,27.5,18,1005.1,16,0,2.3,33.7,55.4,-, , , , 
22,,,,,,,,,,, , , , 
23,,,,,,,,,,, , , , 
24,,,,,,,,,,, , , , 
25,25.6,33.4,16.8,1002.1,14,0,10,15,25.9,-, , , , 
26,26.2,34.6,16.8,1001.3,11,0,10,12.6,16.5,-, , , , 
27,26.7,34.8,15.9,1002.9,14,0,8.5,13.7,25.9,-, , , , 
28,,,,,,,,,,, , , , 
29,,,,,,,,,,, , , , 
30,,,,,,,,,,, , , , 
1,22.8,29.3,14,1017,34,0,8.4,13.7,22.2,-, , , , 
2,25,32.5,15,1013.4,19,0,8.7,12.4,27.8,-, , , , 
3,27.3,35.6,15,1007.1,12,0,8.2,28.2,42.4,-, , , , 
4,,,,,,,,,,, , , , 
5,,,,,,,,,,, , , , 
6,,,,,,,,,,, , , , 
7,25.5,33.6,15.8,1015.3,17,0,8.5,16.9,27.8,-, , , , 
8,27.8,35.2,16.3,1014.5,13,0,10,17.6,37,-, , , , 
9,28.3,36.8,19.6,1014.2,13,0,9.5,16.5,46.5,-, , , , 
10,,,,,,,,,,, , , , 
11,,,,,,,,,,, , , , 
12,,,,,,,,,,, , , , 
13,26.8,34.9,17.9,1017.6,13,0,9.7,26.9,42.4,-, , , , 
14,27.2,35.3,17.7,1016.4,11,0,10,21.3,35.2,-, , , , 
15,27.8,37.3,16.9,1014.4,7,0,10,17.4,27.8,-, , , , 
16,,,,,,,,,,, , , , 
17,,,,,,,,,,, , , , 
18,,,,,,,,,,, , , , 
19,34.4,43.3,24,1010.3,-,0,9.5,21.5,48.2,-, , , , 
20,34.6,42.2,27,1013.9,10,0,8.7,34.8,51.9,-, , , , 
21,31.5,39,23,1014.2,14,0,9,30.2,42.4,63, , , , 
22,,,,,,,,,,, , , , 
23,,,,,,,,,,, , , , 
24,,,,,,,,,,, , , , 
25,36.5,43.9,28.2,1007.9,10,0,7.9,17.4,37,68.3, , , , 
26,35.2,42.6,28.5,1010.6,11,0,6.9,14.1,25.9,-, , , , 
27,34.4,42.4,26.4,1011.7,11,0,6.8,19.8,38.9,-, , , , 
28,,,,,,,,,,, , , , 
29,,,,,,,,,,, , , , 
30,,,,,,,,,,, , , , 
31,34.7,43,26.6,1009.4,-,0,8.9,16.3,25.9,-, , , , 
1,34.9,43.4,25.4,1009.6,9,0,9.8,16.5,38.9,-, , , , 
2,37.5,43.8,25.4,1007.3,10,0,10,18,33.5,-, , , , 
3,36,44.5,26.2,1006.7,12,0,8.5,20.4,33.5,-, , , , 
4,,,,,,,,,,, , , , 
5,,,,,,,,,,, , , , 
6,,,,,,,,,,, , , , 
7,37.2,45.2,26.5,1008.6,9,0,10,21.3,40.7,-, , , , 
8,36.8,45.1,26,1007.8,-,0,10,15.9,25.9,-, , , , 
9,38.9,46.6,28.8,1006.1,7,0,10,22.2,29.4,-, , , , 
10,,,,,,,,,,, , , , 
11,,,,,,,,,,, , , , 
12,,,,,,,,,,, , , , 
13,34.9,42.4,26.4,1011.9,12,0,10,21.9,29.4,-, , , , 
14,34.6,43.1,25,1010.8,11,0,8.4,29.1,61.1,-, , , , 
15,34.5,43.6,25.2,1010.9,10,0,8.4,27.8,53.5,70.6, , , , 
16,,,,,,,,,,, , , , 
17,,,,,,,,,,, , , , 
18,,,,,,,,,,, , , , 
19,35.3,44.4,25,1008.8,9,0,10,11.1,22.2,-, , , , 
20,37.2,44.5,25.9,1008.4,8,0,10,8.7,18.3,-, , , , 
21,37.7,45.5,28.3,1007.3,8,0,7.9,14.4,29.4,-, , , , 
22,,,,,,,,,,, , , , 
23,,,,,,,,,,, , , , 
24,,,,,,,,,,, , , , 
25,39.2,47.3,29.7,1002.8,9,0,10,11.5,24.1,-, , , , 
26,39.4,47.8,29.4,1003.3,9,0,10,12.2,24.1,-, , , , 
27,40.1,47.7,30,1005.3,6,0,10,12.2,22.2,-, , , , 
28,,,,,,,,,,, , , , 
29,,,,,,,,,,, , , , 
30,,,,,,,,,,, , , , 
1,41,47.7,32.8,1004.2,10,0,5,21.7,37,-, , , , 
2,40.5,46.6,35.1,1009.5,11,0,5.5,17.6,27.8,40.7, , , , 
3,39.3,47.4,31,1010.2,10,0,6.4,16.5,38.9,-, , , , 
4,,,,,,,,,,, , , , 
5,,,,,,,,,,, , , , 
6,,,,,,,,,,, , , , 
7,36.8,45.3,28.5,1011.1,8,0,8.2,30.6,44.6,61.1, , , , 
8,38.7,46.4,28,1010.6,8,0,10,15.7,29.4,-, , , , 
9,38.4,46.3,30.7,1009.2,10,0,8.9,22.8,29.4,-, , , , 
10,,,,,,,,,,, , , , 
11,,,,,,,,,,, , , , 
12,,,,,,,,,,, , , , 
